date,pm25,pm10,o3,no2,so2,co,AQI
2017/2/2,66.0,27.0,22.0,41.0,0.0,3.0,66.0
2017/2/3,47.0,24.0,20.0,47.0,0.0,3.0,47.0
2017/2/4,54.0,25.0,24.0,43.0,0.0,3.0,54.0
2017/2/5,51.0,35.0,17.0,43.0,0.0,4.0,51.0
2017/2/6,56.0,38.0,21.0,53.0,0.0,5.0,56.0
2017/2/7,60.0,41.0,8.0,41.0,0.0,4.0,60.0
2017/2/8,74.0,59.0,9.0,39.0,0.0,5.0,74.0
2017/2/9,111.0,57.0,8.0,42.0,0.0,5.0,111.0
2017/2/10,119.0,65.0,4.0,44.0,0.0,5.0,119.0
2017/2/11,155.0,49.0,10.0,39.0,0.0,5.0,155.0
2017/2/12,117.0,52.0,13.0,35.0,0.0,4.0,117.0
2017/2/13,99.0,58.0,5.0,44.0,0.0,6.0,99.0
2017/2/14,107.0,55.0,18.0,52.0,0.0,6.0,107.0
2017/2/15,82.0,56.0,5.0,61.0,1.0,7.0,82.0
2017/2/16,110.0,56.0,5.0,56.0,0.0,7.0,110.0
2017/2/17,114.0,53.0,16.0,53.0,0.0,6.0,114.0
2017/2/18,108.0,46.0,25.0,52.0,0.0,5.0,108.0
2017/2/19,106.0,36.0,18.0,40.0,0.0,4.0,106.0
2017/2/20,61.0,28.0,17.0,38.0,0.0,4.0,61.0
2017/2/21,41.0,31.0,23.0,41.0,0.0,3.0,41.0
2017/2/22,44.0,28.0,26.0,36.0,0.0,2.0,44.0
2017/2/23,36.0,42.0,26.0,54.0,0.0,5.0,54.0
2017/2/24,54.0,35.0,28.0,50.0,0.0,3.0,54.0
2017/2/25,74.0,24.0,32.0,32.0,0.0,2.0,74.0
2017/2/26,50.0,21.0,35.0,29.0,0.0,2.0,50.0
2017/2/27,30.0,21.0,29.0,40.0,0.0,3.0,40.0
2017/2/28,36.0,22.0,29.0,42.0,0.0,3.0,42.0
2017/3/1,33.0,46.0,28.0,48.0,0.0,4.0,48.0
2017/3/2,48.0,41.0,19.0,52.0,0.0,5.0,52.0
2017/3/3,58.0,24.0,25.0,54.0,0.0,3.0,58.0
2017/3/4,53.0,18.0,32.0,35.0,0.0,2.0,53.0
2017/3/5,38.0,28.0,27.0,46.0,0.0,3.0,46.0
2017/3/6,46.0,36.0,22.0,51.0,0.0,5.0,51.0
2017/3/7,54.0,21.0,18.0,38.0,0.0,4.0,54.0
2017/3/8,45.0,36.0,16.0,40.0,0.0,4.0,45.0
2017/3/9,46.0,49.0,14.0,48.0,1.0,6.0,49.0
2017/3/10,94.0,46.0,19.0,58.0,0.0,6.0,94.0
2017/3/11,85.0,48.0,20.0,41.0,0.0,5.0,85.0
2017/3/12,101.0,48.0,21.0,37.0,0.0,4.0,101.0
2017/3/13,99.0,39.0,24.0,46.0,1.0,4.0,99.0
2017/3/14,71.0,46.0,20.0,53.0,0.0,5.0,71.0
2017/3/15,76.0,60.0,23.0,63.0,1.0,7.0,76.0
2017/3/16,103.0,36.0,28.0,44.0,0.0,3.0,103.0
2017/3/17,64.0,29.0,26.0,37.0,0.0,2.0,64.0
2017/3/18,41.0,34.0,27.0,37.0,0.0,2.0,41.0
2017/3/19,46.0,26.0,27.0,37.0,0.0,2.0,46.0
2017/3/20,39.0,31.0,26.0,55.0,0.0,5.0,55.0
2017/3/21,49.0,34.0,29.0,43.0,0.0,4.0,49.0
2017/3/22,52.0,28.0,18.0,44.0,0.0,4.0,52.0
2017/3/23,59.0,46.0,11.0,46.0,0.0,4.0,59.0
2017/3/24,93.0,42.0,33.0,47.0,0.0,3.0,93.0
2017/3/25,81.0,38.0,30.0,48.0,0.0,4.0,81.0
2017/3/26,75.0,56.0,33.0,60.0,0.0,6.0,75.0
2017/3/27,96.0,44.0,32.0,56.0,0.0,5.0,96.0
2017/3/28,74.0,43.0,30.0,61.0,0.0,6.0,74.0
2017/3/29,63.0,47.0,32.0,64.0,0.0,5.0,64.0
2017/3/30,62.0,35.0,33.0,48.0,0.0,4.0,62.0
2017/3/31,55.0,28.0,34.0,43.0,0.0,3.0,55.0
2016/10/1,57.0,23.0,23.0,34.0,0.0,3.0,57.0
2016/10/2,43.0,43.0,19.0,55.0,0.0,5.0,55.0
2016/10/3,69.0,47.0,25.0,49.0,0.0,5.0,69.0
2016/10/4,61.0,41.0,20.0,41.0,0.0,3.0,61.0
2016/10/5,48.0,40.0,16.0,41.0,0.0,4.0,48.0
2016/10/6,44.0,38.0,7.0,38.0,0.0,4.0,44.0
2016/10/7,63.0,51.0,11.0,35.0,0.0,4.0,63.0
2016/10/8,75.0,54.0,19.0,46.0,0.0,3.0,75.0
2016/10/9,76.0,48.0,11.0,58.0,1.0,7.0,76.0
2016/10/10,83.0,41.0,11.0,44.0,0.0,5.0,83.0
2016/10/11,80.0,53.0,9.0,44.0,1.0,5.0,80.0
2016/10/12,104.0,56.0,6.0,39.0,0.0,5.0,104.0
2016/10/13,67.0,35.0,4.0,41.0,0.0,6.0,67.0
2016/10/14,70.0,39.0,18.0,40.0,0.0,4.0,70.0
2016/10/15,76.0,35.0,21.0,47.0,0.0,4.0,76.0
2016/10/16,66.0,27.0,18.0,46.0,0.0,5.0,66.0
2016/10/17,50.0,32.0,19.0,47.0,0.0,5.0,50.0
2016/10/18,56.0,32.0,16.0,47.0,0.0,5.0,56.0
2016/10/19,46.0,29.0,14.0,45.0,0.0,6.0,46.0
2016/10/20,51.0,31.0,12.0,48.0,0.0,6.0,51.0
2016/10/21,55.0,43.0,13.0,51.0,0.0,5.0,55.0
2016/10/22,81.0,35.0,14.0,41.0,0.0,4.0,81.0
2016/10/23,72.0,40.0,3.0,41.0,0.0,7.0,72.0
2016/10/24,86.0,50.0,3.0,45.0,0.0,7.0,86.0
2016/10/25,95.0,51.0,3.0,39.0,0.0,6.0,95.0
2016/10/26,92.0,55.0,2.0,50.0,0.0,8.0,92.0
2016/10/27,118.0,51.0,19.0,54.0,0.0,7.0,118.0
2016/10/28,104.0,35.0,16.0,42.0,0.0,3.0,104.0
2016/10/29,72.0,45.0,12.0,40.0,0.0,4.0,72.0
2016/10/30,82.0,42.0,9.0,44.0,0.0,5.0,82.0
2016/10/31,70.0,41.0,5.0,44.0,0.0,6.0,70.0
2016/11/1,82.0,38.0,16.0,47.0,0.0,5.0,82.0
2016/11/2,71.0,62.0,9.0,60.0,1.0,7.0,71.0
2016/11/3,80.0,45.0,3.0,47.0,0.0,6.0,80.0
2016/11/4,90.0,33.0,19.0,42.0,0.0,5.0,90.0
2016/11/5,72.0,28.0,17.0,46.0,0.0,3.0,72.0
2016/11/6,62.0,59.0,12.0,42.0,0.0,4.0,62.0
2016/11/7,53.0,32.0,8.0,46.0,0.0,5.0,53.0
2016/11/8,62.0,27.0,17.0,38.0,0.0,3.0,62.0
2016/11/9,51.0,21.0,17.0,50.0,0.0,5.0,51.0
2016/11/10,44.0,48.0,14.0,38.0,0.0,3.0,48.0
2016/11/11,49.0,61.0,3.0,41.0,0.0,5.0,61.0
2016/11/12,113.0,34.0,9.0,35.0,0.0,4.0,113.0
2016/11/13,68.0,41.0,7.0,41.0,0.0,5.0,68.0
2016/11/14,81.0,35.0,2.0,40.0,0.0,5.0,81.0
2016/11/15,73.0,23.0,10.0,37.0,0.0,4.0,73.0
2016/11/16,49.0,21.0,19.0,35.0,0.0,3.0,49.0
2016/11/17,34.0,22.0,25.0,38.0,0.0,3.0,38.0
2016/11/18,38.0,23.0,21.0,37.0,0.0,3.0,38.0
2016/11/19,42.0,25.0,23.0,32.0,0.0,2.0,42.0
2016/11/20,42.0,23.0,15.0,46.0,0.0,4.0,46.0
2016/11/21,54.0,34.0,20.0,44.0,0.0,4.0,54.0
2016/11/22,57.0,38.0,4.0,49.0,0.0,7.0,57.0
2016/11/23,76.0,42.0,1.0,43.0,0.0,6.0,76.0
2016/11/24,78.0,48.0,1.0,37.0,0.0,5.0,78.0
2016/11/25,89.0,52.0,0.0,39.0,0.0,5.0,89.0
2016/11/26,97.0,59.0,8.0,40.0,1.0,5.0,97.0
2016/11/27,100.0,41.0,16.0,43.0,0.0,3.0,100.0
2016/11/28,58.0,38.0,11.0,45.0,1.0,4.0,58.0
2016/11/29,62.0,64.0,2.0,68.0,2.0,10.0,68.0
2016/11/30,117.0,97.0,3.0,89.0,3.0,17.0,117.0
2016/12/1,170.0,95.0,1.0,86.0,2.0,11.0,170.0
2016/12/2,176.0,59.0,12.0,47.0,1.0,4.0,176.0
2016/12/3,89.0,65.0,6.0,43.0,0.0,4.0,89.0
2016/12/4,83.0,67.0,1.0,53.0,1.0,9.0,83.0
2016/12/5,127.0,74.0,1.0,57.0,1.0,10.0,127.0
2016/12/6,155.0,76.0,1.0,53.0,1.0,10.0,155.0
2016/12/7,151.0,67.0,2.0,53.0,0.0,8.0,151.0
2016/12/8,139.0,61.0,3.0,54.0,0.0,7.0,139.0
2016/12/9,119.0,55.0,2.0,47.0,0.0,6.0,119.0
2016/12/10,114.0,46.0,14.0,47.0,0.0,4.0,114.0
2016/12/11,74.0,39.0,10.0,46.0,0.0,4.0,74.0
2016/12/12,69.0,41.0,3.0,45.0,0.0,5.0,69.0
2016/12/13,82.0,75.0,2.0,48.0,0.0,7.0,82.0
2016/12/14,95.0,61.0,1.0,48.0,0.0,9.0,95.0
2016/12/15,123.0,56.0,3.0,47.0,0.0,7.0,123.0
2016/12/16,100.0,61.0,8.0,46.0,1.0,7.0,100.0
2016/12/17,107.0,44.0,4.0,35.0,0.0,4.0,107.0
2016/12/18,78.0,42.0,7.0,39.0,0.0,4.0,78.0
2016/12/19,73.0,42.0,8.0,39.0,0.0,5.0,73.0
2016/12/20,80.0,42.0,6.0,39.0,0.0,4.0,80.0
2016/12/21,78.0,31.0,7.0,45.0,0.0,5.0,78.0
2016/12/22,66.0,42.0,15.0,46.0,0.0,5.0,66.0
2016/12/23,76.0,29.0,17.0,38.0,0.0,2.0,76.0
2016/12/24,50.0,32.0,19.0,32.0,0.0,2.0,50.0
2016/12/25,49.0,27.0,17.0,40.0,0.0,3.0,49.0
2016/12/26,46.0,53.0,9.0,59.0,0.0,5.0,59.0
2016/12/27,85.0,52.0,10.0,48.0,1.0,4.0,85.0
2016/12/28,83.0,57.0,7.0,44.0,0.0,5.0,83.0
2016/12/29,101.0,63.0,2.0,47.0,0.0,7.0,101.0
2016/12/30,141.0,49.0,2.0,33.0,0.0,5.0,141.0
2016/12/31,104.0,31.0,5.0,26.0,0.0,3.0,104.0
2017/1/1,77.0,37.0,4.0,41.0,0.0,4.0,77.0
2016/7/1,35.0,24.0,22.0,27.0,0.0,2.0,35.0
2016/7/2,40.0,24.0,19.0,33.0,0.0,2.0,40.0
2016/7/3,49.0,30.0,21.0,35.0,0.0,4.0,49.0
2016/7/4,59.0,28.0,21.0,36.0,0.0,5.0,59.0
2016/7/5,58.0,37.0,38.0,47.0,0.0,5.0,58.0
2016/7/6,60.0,45.0,53.0,64.0,0.0,5.0,64.0
2016/7/7,69.0,53.0,45.0,63.0,0.0,5.0,69.0
2016/7/8,73.0,30.0,31.0,35.0,0.0,3.0,73.0
2016/7/9,59.0,44.0,35.0,45.0,0.0,4.0,59.0
2016/7/10,65.0,45.0,23.0,34.0,0.0,3.0,65.0
2016/7/11,47.0,33.0,24.0,37.0,0.0,4.0,47.0
2016/7/12,43.0,30.0,22.0,39.0,0.0,4.0,43.0
2016/7/13,35.0,31.0,26.0,29.0,0.0,3.0,35.0
2016/7/14,49.0,42.0,37.0,44.0,0.0,4.0,49.0
2016/7/15,62.0,48.0,26.0,43.0,0.0,4.0,62.0
2016/7/16,64.0,52.0,35.0,37.0,0.0,3.0,64.0
2016/7/17,59.0,53.0,34.0,47.0,0.0,4.0,59.0
2016/7/18,58.0,66.0,41.0,64.0,0.0,5.0,66.0
2016/7/19,67.0,55.0,42.0,64.0,0.0,5.0,67.0
2016/7/20,73.0,42.0,34.0,41.0,0.0,5.0,73.0
2016/7/21,68.0,43.0,34.0,36.0,0.0,4.0,68.0
2016/7/22,57.0,47.0,37.0,32.0,0.0,3.0,57.0
2016/7/23,57.0,62.0,34.0,35.0,0.0,3.0,62.0
2016/7/24,53.0,60.0,24.0,39.0,0.0,4.0,60.0
2016/7/25,65.0,33.0,27.0,33.0,0.0,4.0,65.0
2016/7/26,52.0,34.0,26.0,40.0,0.0,4.0,52.0
2016/7/27,60.0,25.0,25.0,33.0,0.0,4.0,60.0
2016/7/28,46.0,23.0,23.0,31.0,0.0,3.0,46.0
2016/7/29,44.0,25.0,24.0,38.0,0.0,4.0,44.0
2016/7/30,49.0,35.0,32.0,35.0,0.0,3.0,49.0
2016/7/31,52.0,30.0,32.0,39.0,0.0,3.0,52.0
2016/8/1,48.0,26.0,23.0,32.0,0.0,3.0,48.0
2016/8/2,50.0,26.0,20.0,29.0,0.0,3.0,50.0
2016/8/3,54.0,26.0,18.0,28.0,0.0,3.0,54.0
2016/8/4,52.0,29.0,29.0,32.0,0.0,3.0,52.0
2016/8/5,53.0,37.0,26.0,38.0,0.0,3.0,53.0
2016/8/6,60.0,32.0,26.0,36.0,0.0,3.0,60.0
2016/8/7,55.0,30.0,26.0,30.0,0.0,3.0,55.0
2016/8/8,50.0,41.0,29.0,31.0,0.0,2.0,50.0
2016/8/9,52.0,51.0,25.0,32.0,1.0,3.0,52.0
2016/8/10,74.0,33.0,27.0,32.0,0.0,3.0,74.0
2016/8/11,49.0,37.0,25.0,31.0,0.0,3.0,49.0
2016/8/12,63.0,47.0,39.0,32.0,0.0,3.0,63.0
2016/8/13,58.0,47.0,31.0,26.0,0.0,2.0,58.0
2016/8/14,51.0,53.0,40.0,38.0,0.0,2.0,53.0
2016/8/15,63.0,47.0,51.0,54.0,0.0,3.0,63.0
2016/8/16,74.0,61.0,51.0,56.0,0.0,4.0,74.0
2016/8/17,72.0,39.0,30.0,54.0,0.0,4.0,72.0
2016/8/18,75.0,34.0,28.0,40.0,0.0,3.0,75.0
2016/8/19,72.0,26.0,30.0,24.0,0.0,2.0,72.0
2016/8/20,46.0,22.0,26.0,25.0,0.0,2.0,46.0
2016/8/21,41.0,33.0,36.0,48.0,0.0,4.0,48.0
2016/8/22,57.0,110.0,34.0,52.0,0.0,4.0,110.0
2016/8/23,91.0,56.0,53.0,62.0,0.0,5.0,91.0
2016/8/24,58.0,109.0,71.0,81.0,0.0,6.0,109.0
2016/8/25,87.0,80.0,80.0,85.0,0.0,5.0,87.0
2016/8/26,92.0,63.0,56.0,57.0,0.0,4.0,92.0
2016/8/27,93.0,50.0,31.0,44.0,0.0,3.0,93.0
2016/8/28,59.0,29.0,23.0,37.0,0.0,3.0,59.0
2016/8/29,50.0,48.0,37.0,58.0,0.0,4.0,58.0
2016/8/30,75.0,51.0,45.0,63.0,0.0,5.0,75.0
2016/8/31,81.0,42.0,27.0,49.0,0.0,5.0,81.0
2016/9/1,57.0,47.0,43.0,59.0,1.0,5.0,59.0
2016/9/2,65.0,41.0,30.0,46.0,0.0,4.0,65.0
2016/9/3,59.0,29.0,19.0,39.0,0.0,3.0,59.0
2016/9/4,54.0,29.0,19.0,44.0,0.0,5.0,54.0
2016/9/5,58.0,32.0,8.0,38.0,0.0,6.0,58.0
2016/9/6,64.0,44.0,38.0,60.0,1.0,5.0,64.0
2016/9/7,67.0,50.0,28.0,62.0,0.0,6.0,67.0
2016/9/8,70.0,50.0,33.0,62.0,1.0,6.0,70.0
2016/9/9,65.0,47.0,33.0,57.0,0.0,4.0,65.0
2016/9/10,65.0,36.0,19.0,37.0,0.0,4.0,65.0
2016/9/11,60.0,59.0,40.0,64.0,0.0,5.0,64.0
2016/9/12,71.0,60.0,36.0,75.0,0.0,5.0,75.0
2016/9/13,72.0,47.0,39.0,60.0,0.0,5.0,72.0
2016/9/14,62.0,33.0,29.0,48.0,1.0,4.0,62.0
2016/9/15,62.0,30.0,22.0,37.0,0.0,4.0,62.0
2016/9/16,53.0,24.0,13.0,29.0,0.0,3.0,53.0
2016/9/17,52.0,29.0,28.0,31.0,0.0,3.0,52.0
2016/9/18,64.0,34.0,24.0,46.0,0.0,6.0,64.0
2016/9/19,71.0,39.0,22.0,49.0,0.0,5.0,71.0
2016/9/20,75.0,50.0,21.0,64.0,1.0,8.0,75.0
2016/9/21,86.0,55.0,29.0,72.0,0.0,8.0,86.0
2016/9/22,91.0,45.0,26.0,65.0,1.0,7.0,91.0
2016/9/23,84.0,48.0,36.0,63.0,0.0,6.0,84.0
2016/9/24,79.0,33.0,23.0,48.0,0.0,4.0,79.0
2016/9/25,64.0,43.0,19.0,56.0,1.0,6.0,64.0
2016/9/26,70.0,41.0,25.0,54.0,0.0,5.0,70.0
2016/9/27,61.0,35.0,20.0,49.0,0.0,5.0,61.0
2016/9/28,58.0,29.0,15.0,36.0,0.0,4.0,58.0
2016/9/29,49.0,36.0,21.0,53.0,0.0,6.0,53.0
2016/9/30,57.0,26.0,22.0,40.0,0.0,4.0,57.0
2016/4/1,98.0,44.0,14.0,45.0,0.0,5.0,98.0
2016/4/2,94.0,39.0,28.0,43.0,0.0,3.0,94.0
2016/4/3,83.0,25.0,27.0,44.0,0.0,4.0,83.0
2016/4/4,57.0,41.0,28.0,49.0,0.0,5.0,57.0
2016/4/5,70.0,42.0,24.0,48.0,0.0,4.0,70.0
2016/4/6,65.0,26.0,28.0,43.0,0.0,3.0,65.0
2016/4/7,53.0,31.0,21.0,47.0,0.0,4.0,53.0
2016/4/8,59.0,38.0,26.0,50.0,0.0,4.0,59.0
2016/4/9,71.0,31.0,33.0,48.0,0.0,3.0,71.0
2016/4/10,69.0,29.0,25.0,49.0,0.0,4.0,69.0
2016/4/11,63.0,32.0,25.0,54.0,0.0,5.0,63.0
2016/4/12,65.0,31.0,28.0,51.0,0.0,5.0,65.0
2016/4/13,68.0,33.0,25.0,53.0,1.0,5.0,68.0
2016/4/14,65.0,28.0,27.0,42.0,0.0,3.0,65.0
2016/4/15,52.0,22.0,30.0,40.0,0.0,3.0,52.0
2016/4/16,54.0,24.0,28.0,42.0,0.0,2.0,54.0
2016/4/17,59.0,30.0,32.0,54.0,0.0,4.0,59.0
2016/4/18,62.0,47.0,35.0,64.0,0.0,4.0,64.0
2016/4/19,71.0,50.0,34.0,51.0,0.0,3.0,71.0
2016/4/20,74.0,45.0,29.0,55.0,0.0,5.0,74.0
2016/4/21,68.0,58.0,16.0,54.0,0.0,6.0,68.0
2016/4/22,94.0,43.0,26.0,38.0,0.0,2.0,94.0
2016/4/23,77.0,24.0,28.0,42.0,0.0,2.0,77.0
2016/4/24,52.0,29.0,27.0,48.0,0.0,3.0,52.0
2016/4/25,56.0,22.0,30.0,42.0,0.0,3.0,56.0
2016/4/26,44.0,23.0,30.0,35.0,0.0,4.0,44.0
2016/4/27,37.0,27.0,31.0,46.0,0.0,4.0,46.0
2016/4/28,47.0,29.0,30.0,38.0,0.0,3.0,47.0
2016/4/29,45.0,23.0,28.0,36.0,0.0,3.0,45.0
2016/4/30,45.0,29.0,38.0,31.0,0.0,2.0,45.0
2016/5/1,45.0,30.0,30.0,49.0,1.0,4.0,49.0
2016/5/2,52.0,31.0,33.0,42.0,0.0,4.0,52.0
2016/5/3,62.0,38.0,40.0,54.0,0.0,4.0,62.0
2016/5/4,76.0,50.0,45.0,50.0,0.0,2.0,76.0
2016/5/5,64.0,51.0,44.0,57.0,0.0,4.0,64.0
2016/5/6,74.0,58.0,42.0,55.0,0.0,4.0,74.0
2016/5/7,88.0,58.0,47.0,59.0,0.0,3.0,88.0
2016/5/8,92.0,42.0,41.0,45.0,0.0,4.0,92.0
2016/5/9,61.0,30.0,27.0,44.0,0.0,5.0,61.0
2016/5/10,62.0,36.0,25.0,49.0,0.0,6.0,62.0
2016/5/11,78.0,35.0,28.0,50.0,0.0,5.0,78.0
2016/5/12,74.0,63.0,32.0,47.0,0.0,6.0,74.0
2016/5/13,134.0,47.0,33.0,36.0,0.0,2.0,134.0
2016/5/14,63.0,33.0,36.0,41.0,0.0,2.0,63.0
2016/5/15,63.0,39.0,37.0,49.0,0.0,3.0,63.0
2016/5/16,72.0,41.0,33.0,58.0,0.0,5.0,72.0
2016/5/17,67.0,43.0,38.0,50.0,0.0,3.0,67.0
2016/5/18,62.0,31.0,30.0,39.0,0.0,4.0,62.0
2016/5/19,53.0,32.0,25.0,46.0,0.0,4.0,53.0
2016/5/20,64.0,32.0,27.0,41.0,0.0,3.0,64.0
2016/5/21,65.0,27.0,24.0,45.0,0.0,4.0,65.0
2016/5/22,70.0,25.0,24.0,37.0,0.0,4.0,70.0
2016/5/23,61.0,33.0,23.0,44.0,0.0,3.0,61.0
2016/5/24,60.0,43.0,28.0,45.0,0.0,4.0,60.0
2016/5/25,70.0,48.0,25.0,50.0,0.0,4.0,70.0
2016/5/26,88.0,44.0,40.0,54.0,0.0,5.0,88.0
2016/5/27,82.0,43.0,29.0,54.0,0.0,4.0,82.0
2016/5/28,85.0,53.0,20.0,40.0,0.0,3.0,85.0
2016/5/29,120.0,34.0,25.0,39.0,0.0,4.0,120.0
2016/5/30,81.0,18.0,21.0,38.0,0.0,5.0,81.0
2016/5/31,43.0,39.0,14.0,40.0,0.0,6.0,43.0
2016/6/1,81.0,31.0,18.0,38.0,0.0,5.0,81.0
2016/6/2,62.0,28.0,20.0,43.0,0.0,6.0,62.0
2016/6/3,62.0,34.0,20.0,35.0,0.0,4.0,62.0
2016/6/4,69.0,43.0,22.0,37.0,0.0,4.0,69.0
2016/6/5,97.0,55.0,23.0,52.0,0.0,6.0,97.0
2016/6/6,118.0,51.0,46.0,58.0,0.0,7.0,118.0
2016/6/7,95.0,52.0,38.0,46.0,0.0,5.0,95.0
2016/6/8,90.0,46.0,38.0,47.0,0.0,4.0,90.0
2016/6/9,77.0,48.0,44.0,63.0,0.0,5.0,77.0
2016/6/10,77.0,37.0,36.0,53.0,0.0,3.0,77.0
2016/6/11,68.0,33.0,29.0,40.0,0.0,3.0,68.0
2016/6/12,69.0,28.0,20.0,35.0,0.0,3.0,69.0
2016/6/13,50.0,26.0,20.0,33.0,0.0,3.0,50.0
2016/6/14,49.0,25.0,21.0,37.0,0.0,4.0,49.0
2016/6/15,38.0,29.0,16.0,45.0,0.0,5.0,45.0
2016/6/16,55.0,34.0,25.0,43.0,0.0,4.0,55.0
2016/6/17,52.0,28.0,27.0,39.0,0.0,3.0,52.0
2016/6/18,51.0,31.0,35.0,38.0,0.0,2.0,51.0
2016/6/19,57.0,27.0,20.0,40.0,0.0,4.0,57.0
2016/6/20,52.0,26.0,15.0,31.0,0.0,5.0,52.0
2016/6/21,48.0,36.0,32.0,47.0,0.0,6.0,48.0
2016/6/22,62.0,38.0,43.0,56.0,0.0,5.0,62.0
2016/6/23,63.0,31.0,33.0,36.0,0.0,5.0,63.0
2016/6/24,52.0,27.0,27.0,32.0,0.0,3.0,52.0
2016/6/25,41.0,25.0,30.0,29.0,0.0,2.0,41.0
2016/6/26,37.0,40.0,23.0,38.0,0.0,4.0,40.0
2016/6/27,52.0,29.0,26.0,43.0,0.0,5.0,52.0
2016/6/28,49.0,28.0,25.0,36.0,0.0,3.0,49.0
2016/6/29,38.0,29.0,22.0,37.0,0.0,3.0,38.0
2016/6/30,48.0,23.0,16.0,30.0,0.0,3.0,48.0
2016/1/4,47.0,24.0,19.0,40.0,0.0,4.0,47.0
2016/1/5,51.0,24.0,16.0,40.0,0.0,5.0,51.0
2016/1/6,51.0,24.0,22.0,39.0,0.0,3.0,51.0
2016/1/7,54.0,40.0,16.0,52.0,0.0,6.0,54.0
2016/1/8,73.0,29.0,18.0,41.0,0.0,3.0,73.0
2016/1/9,65.0,17.0,24.0,38.0,0.0,3.0,65.0
2016/1/10,41.0,20.0,18.0,44.0,0.0,4.0,44.0
2016/1/11,47.0,20.0,20.0,40.0,0.0,3.0,47.0
2016/1/12,43.0,33.0,22.0,44.0,0.0,4.0,44.0
2016/1/13,53.0,28.0,17.0,48.0,0.0,4.0,53.0
2016/1/14,59.0,27.0,19.0,47.0,0.0,4.0,59.0
2016/1/15,48.0,44.0,13.0,58.0,0.0,5.0,58.0
2016/1/16,71.0,60.0,12.0,52.0,0.0,4.0,71.0
2016/1/17,87.0,41.0,14.0,40.0,0.0,4.0,87.0
2016/1/18,76.0,52.0,3.0,45.0,1.0,6.0,76.0
2016/1/19,112.0,64.0,3.0,51.0,1.0,8.0,112.0
2016/1/20,143.0,61.0,4.0,51.0,0.0,7.0,143.0
2016/1/21,140.0,51.0,2.0,47.0,0.0,6.0,140.0
2016/1/22,109.0,37.0,11.0,44.0,0.0,3.0,109.0
2016/1/23,73.0,39.0,3.0,38.0,0.0,4.0,73.0
2016/1/24,85.0,51.0,5.0,45.0,0.0,6.0,85.0
2016/1/25,92.0,43.0,17.0,38.0,0.0,5.0,92.0
2016/1/26,77.0,41.0,22.0,30.0,0.0,3.0,77.0
2016/1/27,53.0,39.0,19.0,51.0,0.0,6.0,53.0
2016/1/28,59.0,37.0,14.0,46.0,0.0,5.0,59.0
2016/1/29,56.0,17.0,22.0,32.0,0.0,2.0,56.0
2016/1/30,37.0,17.0,18.0,40.0,0.0,2.0,40.0
2016/1/31,46.0,28.0,24.0,39.0,0.0,3.0,46.0
2016/2/1,45.0,23.0,22.0,35.0,0.0,3.0,45.0
2016/2/2,44.0,27.0,20.0,40.0,0.0,3.0,44.0
2016/2/3,46.0,27.0,14.0,43.0,0.0,4.0,46.0
2016/2/4,51.0,29.0,15.0,47.0,0.0,5.0,51.0
2016/2/5,54.0,34.0,20.0,44.0,0.0,4.0,54.0
2016/2/6,62.0,20.0,26.0,30.0,0.0,2.0,62.0
2016/2/7,44.0,23.0,27.0,31.0,0.0,2.0,44.0
2016/2/8,41.0,20.0,25.0,39.0,0.0,3.0,41.0
2016/2/9,44.0,22.0,25.0,41.0,0.0,3.0,44.0
2016/2/10,40.0,34.0,21.0,50.0,0.0,4.0,50.0
2016/2/11,57.0,28.0,16.0,44.0,0.0,4.0,57.0
2016/2/12,62.0,28.0,17.0,49.0,0.0,4.0,62.0
2016/2/13,68.0,22.0,21.0,42.0,0.0,3.0,68.0
2016/2/14,56.0,31.0,21.0,40.0,0.0,4.0,56.0
2016/2/15,54.0,40.0,13.0,47.0,0.0,5.0,54.0
2016/2/16,66.0,55.0,11.0,55.0,1.0,7.0,66.0
2016/2/17,103.0,48.0,8.0,49.0,0.0,6.0,103.0
2016/2/18,100.0,41.0,18.0,52.0,0.0,5.0,100.0
2016/2/19,69.0,20.0,21.0,34.0,0.0,3.0,69.0
2016/2/20,47.0,15.0,20.0,28.0,0.0,2.0,47.0
2016/2/21,36.0,24.0,24.0,34.0,0.0,3.0,36.0
2016/2/22,46.0,26.0,23.0,47.0,0.0,4.0,47.0
2016/2/23,55.0,45.0,19.0,56.0,1.0,6.0,56.0
2016/2/24,84.0,44.0,18.0,48.0,0.0,5.0,84.0
2016/2/25,86.0,59.0,21.0,59.0,0.0,7.0,86.0
2016/2/26,119.0,46.0,18.0,44.0,0.0,3.0,119.0
2016/2/27,95.0,44.0,23.0,34.0,0.0,3.0,95.0
2016/2/28,93.0,41.0,23.0,37.0,0.0,3.0,93.0
2016/2/29,77.0,39.0,13.0,46.0,0.0,4.0,77.0
2016/3/1,76.0,22.0,23.0,39.0,0.0,3.0,76.0
2016/3/2,45.0,28.0,24.0,41.0,0.0,4.0,45.0
2016/3/3,47.0,29.0,21.0,51.0,0.0,4.0,51.0
2016/3/4,58.0,28.0,24.0,49.0,0.0,4.0,58.0
2016/3/5,62.0,29.0,26.0,44.0,0.0,3.0,62.0
2016/3/6,61.0,29.0,21.0,47.0,0.0,4.0,61.0
2016/3/7,59.0,37.0,22.0,52.0,0.0,5.0,59.0
2016/3/8,64.0,31.0,19.0,43.0,0.0,4.0,64.0
